mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	3	1	f.i{	f	i		i		i						{	m	1	1	-1, -4, 0		-1	-1	2	15	0.11764705882352941	0.125	1.875	0.0625
1	1	1/2	1/2	4/4	3	1	i(64)	f	i		i(64)		i			64				m	1	1	-1, -2, -5		-1	-1	0	4	0.0	0.0	0.5	0.0
1	1	5/8	5/8	4/4	3	1	i	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	10	0.0	0.0	1.5	0.0
2	2	0	0	4/4	3	1	ii%2	f	i		ii%2		ii	%	2					%7	1	1	-1, 1, -2, -5		1	-1	0	7	0.0	0.0	1.0	0.0
2	2	1/4	1/4	4/4	3	1	V65	f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	9	0.1	0.03125	0.96875	0.03125
2	2	1/2	1/2	4/4	3	1	i(9)	f	i		i(9)		i			9				m	1	1	-1, -4, 0	1	-1	-1	1	9	0.1	0.0625	1.6875	0.03571428571428571
2	2	7/8	7/8	4/4	3	1	i}	f	i		i		i						}	m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
3	3	0	0	4/4	3	1	VI6{	f	i		VI6		VI		6				{	M	1	1	-1, -4, -5		-5	-1	3	6	0.3333333333333333	0.1875	1.25	0.13043478260869565
3	3	1/2	1/2	4/4	3	1	#viio7	f	i		#viio7		#vii	o	7					o7	1	1	4, 1, -2, -5		4	4	2	5	0.2857142857142857	0.125	1.625	0.07142857142857142
3	3	3/4	3/4	4/4	3	1	V6(#7)	f	i		V6(#7)		V		6	#7				M	1	1	4, 1, 5		0	4	0	1	0.0	0.0	0.125	0.0
3	3	7/8	7/8	4/4	3	1	V6	f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	1	0.0	0.0	0.125	0.0
4	4	0	0	4/4	3	1	vo6	f	i		vo6		v	o	6					o	1	1	-3, -6, 0		0	-3	1	6	0.14285714285714285	0.0625	1.4375	0.041666666666666664
4	4	1/4	1/4	4/4	3	1	viio2/IV	f	i		viio2/IV		vii	o	2		IV			o7	1	1	-6, 3, 0, -3		3	-6	2	3	0.4	0.125	0.375	0.25
4	4	1/2	1/2	4/4	3	1	IV6	f	i		IV6		IV		6					M	1	1	2, -1, -2		-2	2	2	5	0.2857142857142857	0.125	1.625	0.07142857142857142
4	4	3/4	3/4	4/4	3	1	IV6(#7)	f	i		IV6(#7)		IV		6	#7				M	1	1	2, -1, 3		-2	2	0	1	0.0	0.0	0.125	0.0
4	4	7/8	7/8	4/4	3	1	IV6	f	i		IV6		IV		6					M	1	1	2, -1, -2		-2	2	0	1	0.0	0.0	0.125	0.0
5	5	0	0	4/4	3	1	iv6	f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	1	7	0.125	0.0625	1.6875	0.03571428571428571
5	5	1/4	1/4	4/4	3	1	It6	f	i		It6	It	vii	o	6	b3	V			It	1	1	-5, -1, 5		5	-5	2	3	0.4	0.125	0.375	0.25
5	5	1/2	1/2	4/4	3	1	V}	f	i		V		V						}	M	1	1	0, 4, 1		0	0	2	14	0.125	0.125	2.125	0.05555555555555555
6	6	0	0	4/4	3	1	V(94){	f	i		V(94)		V			94			{	M	1	1	0, -1, 1	-5	0	0	0	5	0.0	0.0	1.125	0.0
6	6	1/4	1/4	4/4	3	1	#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	0	4	0.0	0.0	0.875	0.0
6	6	1/2	1/2	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	1.25	0.0
6	6	3/4	3/4	4/4	3	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	2	5	0.2857142857142857	0.09375	0.65625	0.125
7	7	0	0	4/4	3	1	V(74)	f	i		V(74)		V			74				M	1	1	0, -1, 1	-2	0	0	0	3	0.0	0.0	0.625	0.0
7	7	1/8	1/8	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	1	0.0	0.0	0.25	0.0
7	7	1/4	1/4	4/4	3	1	V(6)	f	i		V(6)		V			6				M	1	1	0, 4, -4		0	0	0	2	0.0	0.0	0.75	0.0
7	7	3/8	3/8	4/4	3	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	1	0.0	0.0	0.125	0.0
7	7	1/2	1/2	4/4	3	1	VIM2	f	i		VIM2		VI	M	2					MM7	1	1	0, -5, -1, -4		-5	0	0	3	0.0	0.0	0.625	0.0
7	7	3/4	3/4	4/4	3	1	#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	0	4	0.0	0.0	0.875	0.0
8	8	0	0	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	4	0.0	0.0	0.75	0.0
8	8	1/8	1/8	4/4	3	1	ii7	f	i		ii7		ii		7					mm7	1	1	1, -2, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
8	8	1/4	1/4	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	2	3	0.4	0.0625	0.3125	0.16666666666666666
8	8	3/8	3/8	4/4	3	1	iio6	f	i		iio6		ii	o	6					o	1	1	-2, -5, 1		1	-2	1	4	0.2	0.0625	0.4375	0.125
8	8	1/2	1/2	4/4	3	1	V(74)	f	i		V(74)		V			74				M	1	1	0, -1, 1	-2	0	0	0	3	0.0	0.0	0.375	0.0
8	8	5/8	5/8	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	8	0.0	0.0	0.8125	0.0
8	8	7/8	7/8	4/4	3	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
9	9	0	0	4/4	3	1	i}	f	i		i		i						}	m	1	1	-1, -4, 0		-1	-1	2	24	0.07692307692307693	0.125	3.375	0.03571428571428571
10	10	0	0	4/4	3	1	i(64)	f	i		i(64)		i			64				m	1	1	-1, -2, -5		-1	-1	0	5	0.0	0.0	0.625	0.0
10	10	1/8	1/8	4/4	3	1	i	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	0	13	0.0	0.0	1.875	0.0
10	10	1/2	1/2	4/4	3	1	ii2	f	i		ii2		ii		2					mm7	1	1	-1, 1, -2, 2		1	-1	2	7	0.2222222222222222	0.25	1.0	0.2
10	10	3/4	3/4	4/4	3	1	V65	f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	11	0.08333333333333333	0.03125	1.21875	0.025
11	11	0	0	4/4	3	1	i	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	3	13	0.1875	0.16666666666666666	1.2083333333333333	0.1212121212121212
11	11	3/8	3/8	4/4	3	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.375	0.0
11	11	1/2	1/2	4/4	3	1	VI6	f	i		VI6		VI		6					M	1	1	-1, -4, -5		-5	-1	0	6	0.0	0.0	2.25	0.0
12	12	0	0	4/4	3	1	V6(9)	f	i		V6(9)		V		6	9				M	1	1	4, 1, 0	-5	0	4	0	4	0.0	0.0	1.25	0.0
12	12	1/8	1/8	4/4	3	1	V6(#7)	f	i		V6(#7)		V		6	#7				M	1	1	4, 1, 5		0	4	0	2	0.0	0.0	0.25	0.0
12	12	1/4	1/4	4/4	3	1	V6	f	i		V6		V		6					M	1	1	4, 1, 0		0	4	0	2	0.0	0.0	0.5	0.0
12	12	1/2	1/2	4/4	3	1	vo6	f	i		vo6		v	o	6					o	1	1	-3, -6, 0		0	-3	0	6	0.0	0.0	2.25	0.0
13	13	0	0	4/4	3	1	IV6(9)	f	i		IV6(9)		IV		6	9				M	1	1	2, -1, -2	0	-2	2	0	4	0.0	0.0	1.25	0.0
13	13	1/8	1/8	4/4	3	1	IV6(#7)	f	i		IV6(#7)		IV		6	#7				M	1	1	2, -1, 3		-2	2	0	2	0.0	0.0	0.25	0.0
13	13	1/4	1/4	4/4	3	1	IV6	f	i		IV6		IV		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.5	0.0
13	13	1/2	1/2	4/4	3	1	iv6	f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	0	6	0.0	0.0	2.25	0.0
14	14	0	0	4/4	3	1	III6(7)	f	i		III6(7)		III		6	7				M	1	1	0, -3, 1		-4	0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
14	14	1/4	1/4	4/4	3	1	III6	f	i		III6		III		6					M	1	1	0, -3, -4		-4	0	0	2	0.0	0.0	0.5	0.0
14	14	1/2	1/2	4/4	3	1	ii	f	i		ii		ii							m	1	1	1, -2, 2		1	1	3	2	0.6	0.75	0.375	0.6666666666666666
14	14	9/16	9/16	4/4	3	1	viio/III	f	i		viio/III		vii	o			III			o	1	1	1, -2, -5		1	1	0	2	0.0	0.0	0.25	0.0
14	14	3/4	3/4	4/4	3	1	III.I	f	III		I		I							M	1	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.125	0.0
14	14	7/8	7/8	4/4	3	1	vii%7/V	f	III		vii%7/V		vii	%	7		V			%7	1	0	2, -1, -4, 0		2	2	0	2	0.0	0.0	0.25	0.0
15	15	0	0	4/4	3	1	V(64)	f	III		V(64)		V			64				M	1	0	-3, -4, 0		-3	-3	0	5	0.0	0.0	0.875	0.0
15	15	1/8	1/8	4/4	3	1	V}	f	III		V		V						}	M	1	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.375	0.0
15	15	1/2	1/2	4/4	3	1	V7{	f	III		V7		V		7				{	Mm7	1	0	-3, 1, -2, -5		-3	-3	0	6	0.0	0.0	1.5	0.0
16	16	0	0	4/4	3	1	V65	f	III		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3	1	0	6	0.0	0.0	1.5	0.0
16	16	1/2	1/2	4/4	3	1	I(9)	f	III		I(9)		I			9				M	1	0	-4, 0, -3	-2	-4	-4	0	6	0.0	0.0	1.5	0.0
17	17	0	0	4/4	3	1	viio7/V	f	III		viio7/V		vii	o	7		V			o7	1	0	2, -1, -4, -7		2	2	0	6	0.0	0.0	1.75	0.0
17	17	1/2	1/2	4/4	3	1	V(4)	f	III		V(4)		V			4				M	1	0	-3, -4, -2		-3	-3	0	6	0.0	0.0	1.75	0.0
18	18	0	0	4/4	3	1	V	f	III		V		V							M	1	0	-3, 1, -2		-3	-3	0	7	0.0	0.0	1.75	0.0
18	18	1/2	1/2	4/4	3	1	I}{	f	III		I		I						}{	M	1	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	0.875	0.0
18	18	5/8	5/8	4/4	3	1	IV	f	III		IV		IV							M	1	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.75	0.0
18	18	3/4	3/4	4/4	3	1	I6	f	III		I6		I		6					M	1	0	0, -3, -4		-4	0	0	2	0.0	0.0	0.25	0.0
18	18	7/8	7/8	4/4	3	1	viio6	f	III		viio6		vii	o	6					o	1	0	-2, -5, 1		1	-2	0	4	0.0	0.0	0.5	0.0
19	19	0	0	4/4	3	1	I	f	III		I		I							M	1	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.5	0.0
19	19	1/8	1/8	4/4	3	1	IV	f	III		IV		IV							M	1	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.75	0.0
19	19	1/4	1/4	4/4	3	1	I6	f	III		I6		I		6					M	1	0	0, -3, -4		-4	0	0	2	0.0	0.0	0.25	0.0
19	19	3/8	3/8	4/4	3	1	viio6	f	III		viio6		vii	o	6					o	1	0	-2, -5, 1		1	-2	0	4	0.0	0.0	0.5	0.0
19	19	1/2	1/2	4/4	3	1	I	f	III		I		I							M	1	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	0.5	0.0
19	19	5/8	5/8	4/4	3	1	IV	f	III		IV		IV							M	1	0	-5, -1, -4		-5	-5	0	4	0.0	0.0	0.75	0.0
19	19	3/4	3/4	4/4	3	1	I6	f	III		I6		I		6					M	1	0	0, -3, -4		-4	0	0	2	0.0	0.0	0.25	0.0
19	19	7/8	7/8	4/4	3	1	viio6	f	III		viio6		vii	o	6					o	1	0	-2, -5, 1		1	-2	0	4	0.0	0.0	0.5	0.0
20	20	0	0	4/4	3	1	I	f	III		I		I							M	1	0	-4, 0, -3		-4	-4	1	4	0.2	0.0625	0.4375	0.125
20	20	1/8	1/8	4/4	3	1	ii6	f	III		ii6		ii		6					m	1	0	-5, -1, -2		-2	-5	0	6	0.0	0.0	0.5	0.0
20	20	1/4	1/4	4/4	3	1	V(64)	f	III		V(64)		V			64				M	1	0	-3, -4, 0		-3	-3	0	3	0.0	0.0	0.375	0.0
20	20	3/8	3/8	4/4	3	1	V	f	III		V		V							M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.5	0.0
20	20	1/2	1/2	4/4	3	1	I}	f	III		I		I						}	M	1	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.125	0.0
21	21	0	0	4/4	3	1	I{	f	III		I		I						{	M	1	0	-4, 0, -3		-4	-4	0	6	0.0	0.0	1.0	0.0
21	21	1/4	1/4	4/4	3	1	v6	f	III		v6		v		6					m	1	0	-6, -2, -3		-3	-6	4	10	0.2857142857142857	0.25	1.0	0.2
21	21	1/2	1/2	4/4	3	1	V7(4)/ii	f	III		V7(4)/ii		V		7	4	ii			Mm7	1	0	-1, -2, 0, -3		-1	-1	0	5	0.0	0.0	0.625	0.0
21	21	5/8	5/8	4/4	3	1	V7/ii	f	III		V7/ii		V		7		ii			Mm7	1	0	-1, 3, 0, -3		-1	-1	0	11	0.0	0.0	1.875	0.0
22	22	0	0	4/4	3	1	#viio7/ii	f	III		#viio7/ii		#vii	o	7		ii			o7	1	0	3, 0, -3, -6		3	3	0	5	0.0	0.0	0.625	0.0
22	22	1/8	1/8	4/4	3	1	V6/ii	f	III		V6/ii		V		6		ii			M	1	0	3, 0, -1		-1	3	0	8	0.0	0.0	1.5	0.0
22	22	1/2	1/2	4/4	3	1	ii(9)	f	III		ii(9)		ii			9				m	1	0	-2, -5, -1	0	-2	-2	2	13	0.13333333333333333	0.125	1.75	0.06666666666666667
22	22	7/8	7/8	4/4	3	1	ii	f	III		ii		ii							m	1	0	-2, -5, -1		-2	-2	0	5	0.0	0.0	0.625	0.0
23	23	0	0	4/4	3	1	i.iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	8	0.0	0.0	1.25	0.0
23	23	1/4	1/4	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	4	10	0.2857142857142857	0.25	1.0	0.2
23	23	1/2	1/2	4/4	3	1	V7(4)/V	f	i		V7(4)/V		V		7	4	V			Mm7	1	1	1, 0, 2, -1		1	1	0	5	0.0	0.0	0.625	0.0
23	23	5/8	5/8	4/4	3	1	V7/V	f	i		V7/V		V		7		V			Mm7	1	1	1, 5, 2, -1		1	1	0	11	0.0	0.0	1.875	0.0
24	24	0	0	4/4	3	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	5	0.0	0.0	0.625	0.0
24	24	1/8	1/8	4/4	3	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	5, 2, -1, 1		1	5	0	11	0.0	0.0	1.875	0.0
24	24	1/2	1/2	4/4	3	1	v(#2)	f	i		v(#2)		v			#2				m	1	1	0, 2, 1		0	0	2	13	0.13333333333333333	0.125	1.75	0.06666666666666667
24	24	7/8	7/8	4/4	3	1	v	f	i		v		v							m	1	1	0, -3, 1		0	0	0	5	0.0	0.0	0.625	0.0
25	25	0	0	4/4	3	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	1	27	0.03571428571428571	0.5	3.5	0.125
25	25	5/8	5/8	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	4	0.0	0.0	0.5	0.0
25	25	3/4	3/4	4/4	3	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	8	0.0	0.0	1.0	0.0
26	26	0	0	4/4	3	1	V}	f	i		V		V						}	M	1	1	0, 4, 1		0	0	0	7	0.0	0.0	2.375	0.0
26	26	1/2	1/2	4/4	3	1	VIM2{	f	i		VIM2		VI	M	2				{	MM7	1	1	0, -5, -1, -4		-5	0	0	5	0.0	0.0	1.25	0.0
26	26	3/4	3/4	4/4	3	1	#viio2	f	i		#viio2		#vii	o	2					o7	1	1	-5, 4, 1, -2		4	-5	0	6	0.0	0.0	1.25	0.0
27	27	0	0	4/4	3	1	i6(#7)	f	i		i6(#7)		i		6	#7				m	1	1	-4, 0, 4		-1	-4	2	4	0.3333333333333333	0.375	0.875	0.3
27	27	1/8	1/8	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	2	0.0	0.0	0.375	0.0
27	27	1/4	1/4	4/4	3	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	2	8	0.2	0.09375	1.53125	0.057692307692307696
27	27	1/2	1/2	4/4	3	1	V(74)	f	i		V(74)		V			74				M	1	1	0, -1, 1	-2	0	0	0	4	0.0	0.0	0.875	0.0
27	27	5/8	5/8	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	2	0.0	0.0	0.5	0.0
27	27	3/4	3/4	4/4	3	1	V(6)	f	i		V(6)		V			6				M	1	1	0, 4, -4		0	0	0	3	0.0	0.0	0.75	0.0
27	27	7/8	7/8	4/4	3	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.375	0.0
28	28	0	0	4/4	3	1	i}{	f	i		i		i						}{	m	1	1	-1, -4, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
28	28	1/4	1/4	4/4	3	1	#viio7/iv	f	i		#viio7/iv		#vii	o	7		iv			o7	1	1	3, 0, -3, -6		3	3	0	5	0.0	0.0	2.5	0.0
28	28	3/4	3/4	4/4	3	1	V65/iv	f	i		V65/iv		V		65		iv			Mm7	1	1	3, 0, -3, -1		-1	3	2	6	0.25	0.0625	0.4375	0.125
29	29	0	0	4/4	3	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	1	7	0.125	0.0625	1.4375	0.041666666666666664
29	29	1/4	1/4	4/4	3	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	7	0.0	0.0	2.0	0.0
29	29	3/4	3/4	4/4	3	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	5, 2, -1, 1		1	5	2	10	0.16666666666666666	0.0625	0.9375	0.0625
30	30	0	0	4/4	3	1	V}	f	i		V		V						}	M	1	1	0, 4, 1		0	0	2	10	0.16666666666666666	0.10416666666666667	1.3958333333333333	0.06944444444444445
30	30	1/2	1/2	4/4	3	1	VI6{	f	i		VI6		VI		6				{	M	1	1	-1, -4, -5		-5	-1	0	7	0.0	0.0	2.75	0.0
31	31	0	0	4/4	3	1	V6(9)	f	i		V6(9)		V		6	9				M	1	1	4, 1, 0	-5	0	4	0	5	0.0	0.0	1.75	0.0
31	31	1/8	1/8	4/4	3	1	V6(#7)	f	i		V6(#7)		V		6	#7				M	1	1	4, 1, 5		0	4	0	2	0.0	0.0	0.25	0.0
31	31	1/4	1/4	4/4	3	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
31	31	1/2	1/2	4/4	3	1	vo6	f	i		vo6		v	o	6					o	1	1	-3, -6, 0		0	-3	0	7	0.0	0.0	2.75	0.0
32	32	0	0	4/4	3	1	IV6(9)	f	i		IV6(9)		IV		6	9				M	1	1	2, -1, -2	0	-2	2	0	5	0.0	0.0	1.75	0.0
32	32	1/8	1/8	4/4	3	1	IV6(#7)	f	i		IV6(#7)		IV		6	#7				M	1	1	2, -1, 3		-2	2	0	2	0.0	0.0	0.25	0.0
32	32	1/4	1/4	4/4	3	1	IV6	f	i		IV6		IV		6					M	1	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.5	0.0
32	32	1/2	1/2	4/4	3	1	iv6	f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	0	7	0.0	0.0	2.75	0.0
33	33	0	0	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	1	9	0.1	0.0	1.5	0.0
33	33	1/4	1/4	4/4	3	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	8	0.0	0.0	1.0	0.0
33	33	1/2	1/2	4/4	3	1	V7}	f	i		V7		V		7				}	Mm7	1	1	0, 4, 1, -2		0	0	0	19	0.0	0.0	3.25	0.0
34	34	1/2	1/2	4/4	3	1	V65	f	i		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	0	8	0.0	0.0	1.5	0.0
35	35	0	0	4/4	3	1	i	f	i		i		i							m	1	1	-1, -4, 0		-1	-1	1	6	0.14285714285714285	0.25	1.5	0.14285714285714285
35	35	1/2	1/2	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	1.25	0.0
36	36	0	0	4/4	3	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-2, -5, -1, 1		1	-2	0	6	0.0	0.0	1.75	0.0
36	36	1/2	1/2	4/4	3	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	5, 2, -1, 1		1	5	0	6	0.0	0.0	1.75	0.0
37	37	0	0	4/4	3	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	6	0.0	0.0	1.75	0.0
37	37	1/2	1/2	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	5	0.0	0.0	1.5	0.0
38	38	0	0	4/4	3	1	V(4)	f	i		V(4)		V			4				M	1	1	0, -1, 1		0	0	0	8	0.0	0.0	2.5	0.0
38	38	3/4	3/4	4/4	3	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	4	0.0	0.0	1.0	0.0
39	39	0	0	4/4	3	1	i}{	f	i		i		i						}{	m	1	1	-1, -4, 0		-1	-1	0	10	0.0	0.0	2.75	0.0
39	39	1/2	1/2	4/4	3	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	5	0.0	0.0	1.25	0.0
40	40	0	0	4/4	3	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-2, -5, -1, 1		1	-2	0	9	0.0	0.0	2.25	0.0
40	40	1/2	1/2	4/4	3	1	V65/V	f	i		V65/V		V		65		V			Mm7	1	1	5, 2, -1, 1		1	5	0	5	0.0	0.0	1.25	0.0
41	41	0	0	4/4	3	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	10	0.0	0.0	2.5	0.0
41	41	1/2	1/2	4/4	3	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	5	0.0	0.0	1.25	0.0
41	41	3/4	3/4	4/4	3	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	4	0.0	0.0	1.0	0.0
42	42	0	0	4/4	3	1	V(4)	f	i		V(4)		V			4				M	1	1	0, -1, 1		0	0	0	9	0.0	0.0	2.25	0.0
42	42	1/2	1/2	4/4	3	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	5	0.0	0.0	1.25	0.0
42	42	3/4	3/4	4/4	3	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.25	0.0
43	43	0	0	4/4	3	1	i}	f	i		i		i						}	m	1	1	-1, -4, 0		-1	-1	0	5	0.0	0.0	2.5	0.0
